,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2007-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,274149914306.64062,0.0,0.0,29.38999938964844,,,8
2007-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,274149914306.64062,0.0,0.0,29.38999938964844,,,8
2007-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,274149914306.64062,0.0,0.0,29.38999938964844,,,8
2007-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,274243196441.6504,0.0,0.0,29.39999961853028,,,8
2007-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,270418717864.99023,0.0,0.0,28.989999771118164,30.823999404907227,,8
2007-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,273310392883.3008,0.0,0.0,29.299999237060547,30.823999404907227,,8
2007-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,275362564270.01953,0.0,0.0,29.520000457763672,30.823999404907227,,8
2007-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,270138871459.9609,0.0,0.0,28.959999084472656,30.823999404907227,,8
2007-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,270138871459.9609,0.0,0.0,28.959999084472656,30.823999404907227,,8
2007-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,270138871459.9609,0.0,0.0,28.959999084472656,30.823999404907227,,8
2007-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,275549128540.03906,0.0,0.0,29.540000915527344,30.823999404907227,,8
2007-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,275642392883.3008,0.0,0.0,29.549999237060547,30.823999404907227,,8
2007-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,279840000000.0,0.0,0.0,30.0,30.823999404907227,,8
2007-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,273310392883.3008,0.0,0.0,29.299999237060547,30.823999404907227,,8
2007-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267806871459.9609,0.0,0.0,28.709999084472656,30.823999404907227,,8
2007-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267806871459.9609,0.0,0.0,28.709999084472656,30.823999404907227,,8
2007-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267806871459.9609,0.0,0.0,28.709999084472656,30.823999404907227,,8
2007-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267060632171.6309,0.0,0.0,28.6299991607666,30.823999404907227,,8
2007-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,263702564270.0196,0.1,0.0,28.270000457763672,30.823999404907227,,8
2007-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,262116803558.3496,0.0,0.0,28.100000381469727,30.823999404907227,,8
2007-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,259411675018.3105,0.0,0.0,27.809999465942383,30.823999404907227,,8
2007-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,263516000000.0,0.0,0.0,28.25,30.727999114990237,,8
2007-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,263516000000.0,0.0,0.0,28.25,30.141999816894533,,8
2007-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,263516000000.0,0.0,0.0,28.25,29.98399963378906,,8
2007-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,263609282135.00977,0.0,0.0,28.26000022888184,29.635999298095705,,8
2007-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,261836957153.3203,0.0,0.0,28.06999969482422,29.542000579833985,,8
2007-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,263236153594.9707,0.0,0.0,28.21999931335449,29.524000549316405,,8
2007-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,263982392883.3008,0.0,0.0,28.299999237060547,29.42399978637696,,8
2007-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,268739675018.3105,0.0,0.0,28.809999465942383,29.391999435424808,,8
2007-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,268739675018.3105,0.0,0.0,28.809999465942383,29.38999938964844,,8
2007-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,268739675018.3105,0.0,0.0,28.809999465942383,29.38999938964844,,8
2007-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,265754717864.99023,0.0,0.0,28.489999771118164,29.317999267578127,,8
2007-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,260531042846.6797,0.0,0.0,27.93000030517578,29.299999237060547,,8
2007-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,266687521423.33984,0.0,0.0,28.59000015258789,29.05199966430664,,8
2007-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,265381607116.6992,0.0,0.0,28.450000762939453,29.027999114990237,,8
2007-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267993435729.98047,0.0,0.0,28.729999542236328,28.959999084472656,,8
2007-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267993435729.98047,0.0,0.0,28.729999542236328,28.959999084472656,,8
2007-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267993435729.98047,0.0,0.0,28.729999542236328,28.83999938964844,,8
