,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,splits,close,static_quantile,dynamic_quantile,category
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161670428.0,2999525332.6036835,0.0,18.553333282470703,17.54400062561035,17.933333587646484,4
2017-06-30,3125954000.0,3026547000.0,2405968000.0,2276558000.0,176600000.0,160100000.0,139400000.0,126800000.0,-2.04,-2.04,-0.7399999999999998,0.14,666615000.0,667946000.0,435278000.0,636735000.0,16423750.0,16423750.0,4085027.397260274,4085027.397260274,-336397000.0,-330277000.0,-121337000.0,21878000.0,-240916000.0,-257549000.0,-266698000.0,85622000.0,2789557000.0,2696270000.0,2284631000.0,2298436000.0,-1159240000.0,-622435000.0,-969821000.0,176038000.0,164259736.0,3959864027.7007294,0.0,24.10733222961425,25.10786590576172,24.061465835571287,4
2017-09-30,3604051000.0,3125954000.0,3026547000.0,2405968000.0,192325000.0,192325000.0,192325000.0,118998082.19178082,-3.7,-2.04,-2.04,-0.7399999999999998,449140000.0,666615000.0,667946000.0,435278000.0,16423750.0,16423750.0,16423750.0,4085027.397260274,-619376000.0,-336397000.0,-330277000.0,-121337000.0,-535480000.0,-240916000.0,-257549000.0,-266698000.0,2984675000.0,2789557000.0,2696270000.0,2284631000.0,-1416996000.0,-1159240000.0,-622435000.0,-969821000.0,166887023.0,3795010864.822592,0.0,22.739999771118164,24.943200302124023,23.857999801635746,4
2017-12-30,3963599000.0,3604051000.0,3125954000.0,3026547000.0,192325000.0,192325000.0,192325000.0,192325000.0,-4.03,-3.7,-2.04,-2.04,438786000.0,449140000.0,666615000.0,667946000.0,16423750.0,16423750.0,16423750.0,16423750.0,-675350000.0,-619376000.0,-336397000.0,-330277000.0,-598141000.0,-535480000.0,-240916000.0,-257549000.0,3288249000.0,2984675000.0,2789557000.0,2696270000.0,-276797000.0,-1416996000.0,-1159240000.0,-622435000.0,168067395.0,3488518814.3406773,0.0,20.75666618347168,22.53906593322754,23.00666618347168,4
2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168919941.0,2996977691.1675224,0.0,17.742000579833984,22.167333602905277,23.006800079345705,4
2018-06-30,4719770000.0,4118302000.0,3963599000.0,3604051000.0,251800000.0,245200000.0,192325000.0,192325000.0,-4.22,-4.19,-4.03,-3.7,618930000.0,456526000.0,438786000.0,449140000.0,8852250.0,8852250.0,16423750.0,16423750.0,-717539000.0,-709551000.0,-675350000.0,-619376000.0,-621392000.0,-596974000.0,-598141000.0,-535480000.0,4002231000.0,3408751000.0,3288249000.0,2984675000.0,-739477000.0,-1054038000.0,-276797000.0,-1416996000.0,169793685.0,3882049518.734236,0.0,22.86333274841309,23.572265625,22.20893325805664,4
2018-09-30,6512897000.0,4719770000.0,4118302000.0,3963599000.0,300000000.0,251800000.0,245200000.0,192325000.0,1.75,-4.22,-4.19,-4.03,1523665000.0,618930000.0,456526000.0,438786000.0,8852250.0,8852250.0,8852250.0,16423750.0,311516000.0,-717539000.0,-709551000.0,-675350000.0,416757000.0,-621392000.0,-596974000.0,-598141000.0,6824413000.0,4002231000.0,3408751000.0,3288249000.0,881010000.0,-739477000.0,-1054038000.0,-276797000.0,170593144.0,3011196367.563263,0.0,17.65133285522461,19.996133041381835,21.521333694458008,4
2018-12-31,7086390000.0,6512897000.0,4719770000.0,4118302000.0,313000000.0,300000000.0,251800000.0,245200000.0,0.8399999999999999,1.75,-4.22,-4.19,1442900000.0,1523665000.0,618930000.0,456526000.0,8852250.0,8852250.0,8852250.0,8852250.0,139483000.0,311516000.0,-717539000.0,-709551000.0,413536000.0,416757000.0,-621392000.0,-596974000.0,7225873000.0,6824413000.0,4002231000.0,3408751000.0,909583000.0,881010000.0,-739477000.0,-1054038000.0,171732775.0,3810177804.094936,0.0,22.18666648864746,24.350799179077143,23.45426635742188,4
2019-03-31,5243599000.0,7086390000.0,6512897000.0,4719770000.0,299400000.0,313000000.0,300000000.0,251800000.0,-4.1,0.8399999999999999,1.75,-4.22,565743000.0,1442900000.0,1523665000.0,618930000.0,13500000.0,8852250.0,8852250.0,8852250.0,-702135000.0,139483000.0,311516000.0,-717539000.0,-521831000.0,413536000.0,416757000.0,-621392000.0,4541464000.0,7225873000.0,6824413000.0,4002231000.0,-919538000.0,909583000.0,881010000.0,-739477000.0,172721487.0,3222522363.816056,0.0,18.65733337402344,18.958933639526368,21.01573448181153,4
2019-06-30,6758010000.0,5243599000.0,7086390000.0,6512897000.0,334600000.0,299400000.0,313000000.0,300000000.0,-2.31,-4.1,0.8399999999999999,1.75,921046000.0,565743000.0,1442900000.0,1523665000.0,13500000.0,13500000.0,8852250.0,8852250.0,-408334000.0,-702135000.0,139483000.0,311516000.0,-167458000.0,-521831000.0,413536000.0,416757000.0,6349676000.0,4541464000.0,7225873000.0,6824413000.0,613929000.0,-919538000.0,909583000.0,881010000.0,173720801.0,2587976646.7378483,0.0,14.897333145141602,14.897333145141602,17.84666633605957,4
