,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109741140.0,92652285407.93716,0.0,0.0,83.48999786376953,84.32399902343751,82.63799743652343,3
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108540541.0,92773760582.6878,0.0,0.0,83.69000244140625,86.87000122070313,87.26600036621093,3
2015-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108076549.0,95516195142.21872,0.0,0.0,86.19999694824219,86.30800018310546,86.06000061035157,3
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106093485.0,79649794217.72061,0.0,0.0,72.01000213623047,73.5999984741211,81.25,3
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103837002.0,86927163907.5,0.0,0.0,78.75,75.12000274658203,76.33000183105469,3
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103843444.0,88594477173.504,0.0,0.0,80.26000213623047,80.74199981689453,81.51199951171876,3
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103948230.0,81195395685.48264,0.0,0.0,73.55000305175781,73.552001953125,78.41799926757812,3
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103352450.0,92802975242.93288,0.0,0.0,84.11000061035156,84.44400177001953,84.06999816894532,3
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103388743.0,90808896916.17522,0.0,0.0,82.30000305175781,83.0520004272461,83.88999938964844,3
2017-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100988944.0,94178595277.74548,0.0,0.0,85.54000091552734,83.97200317382813,83.91000366210938,3
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101094711.0,92998458282.97768,0.0,0.0,84.45999908447266,86.54000091552734,86.54000091552734,3
2018-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095597580.0,84766387773.74863,0.0,0.0,77.37000274658203,79.24200134277343,85.57999725341797,3
